datetime,load,t1,t2,t3,t5,t9,t16,mean_temp,hr,month,is_holiday,is_weekend,mean_temp_lag1hr,mean_temp_lag2hr,load_lag1hr,load_lag2hr
2006-12-18 08:00:00,234.963,39,57,32,50,38,58,46.54545454545455,8,12,0,0,45.63636363636363,45.18181818181818,229.827,185.969
2006-12-18 09:00:00,211.973,39,63,38,55,44,61,52.31818181818182,9,12,0,0,46.54545454545455,45.63636363636363,234.963,229.827
2006-12-18 10:00:00,190.324,48,66,45,63,51,62,59.09090909090909,10,12,0,0,52.31818181818182,46.54545454545455,211.973,234.963
2006-12-18 11:00:00,174.107,56,72,55,68,61,62,64.5909090909091,11,12,0,0,59.09090909090909,52.31818181818182,190.324,211.973
2006-12-18 12:00:00,163.069,62,77,61,72,64,63,69.04545454545455,12,12,0,0,64.5909090909091,59.09090909090909,174.107,190.324
2006-12-18 13:00:00,156.02,67,77,65,72,64,66,72.04545454545455,13,12,0,0,69.04545454545455,64.5909090909091,163.069,174.107
2006-12-18 14:00:00,151.451,70,79,67,73,64,67,73.0909090909091,14,12,0,0,72.04545454545455,69.04545454545455,156.02,163.069
2006-12-18 15:00:00,149.616,72,79,68,73,64,66,73.27272727272727,15,12,0,0,73.0909090909091,72.04545454545455,151.451,156.02
2006-12-18 16:00:00,152.41,72,77,67,73,63,65,72.0909090909091,16,12,0,0,73.27272727272727,73.0909090909091,149.616,151.451
2006-12-18 17:00:00,163.784,72,72,61,68,61,63,67.0909090909091,17,12,0,0,72.0909090909091,73.27272727272727,152.41,149.616
2006-12-18 18:00:00,204.761,66,64,55,63,59,63,60.63636363636363,18,12,0,0,67.0909090909091,72.0909090909091,163.784,152.41
2006-12-18 19:00:00,236.665,61,59,54,59,59,63,58.5,19,12,0,0,60.63636363636363,67.0909090909091,204.761,163.784
2006-12-18 20:00:00,240.751,58,57,52,55,55,62,55.68181818181818,20,12,0,0,58.5,60.63636363636363,236.665,204.761
2006-12-18 21:00:00,237.292,56,57,47,54,55,62,55.31818181818182,21,12,0,0,55.68181818181818,58.5,240.751,236.665
2006-12-18 22:00:00,222.88,54,57,44,54,55,62,54.18181818181818,22,12,0,0,55.31818181818182,55.68181818181818,237.292,240.751
2006-12-18 23:00:00,192.599,53,57,41,54,55,61,52.77272727272727,23,12,0,0,54.18181818181818,55.31818181818182,222.88,237.292
2006-12-19 00:00:00,158.932,52,57,38,54,54,60,50.72727272727273,0,12,0,0,52.77272727272727,54.18181818181818,192.599,222.88
2006-12-19 01:00:00,140.435,51,54,37,52,55,59,50.31818181818182,1,12,0,0,50.72727272727273,52.77272727272727,158.932,192.599
2006-12-19 02:00:00,135.851,49,54,37,52,54,57,49.68181818181818,2,12,0,0,50.31818181818182,50.72727272727273,140.435,158.932
2006-12-19 03:00:00,135.976,48,52,34,50,54,57,48.81818181818182,3,12,0,0,49.68181818181818,50.31818181818182,135.851,140.435
2006-12-19 04:00:00,140.666,47,52,33,50,55,56,47.63636363636363,4,12,0,0,48.81818181818182,49.68181818181818,135.976,135.851
2006-12-19 05:00:00,151.908,46,52,36,48,55,55,46.86363636363637,5,12,0,0,47.63636363636363,48.81818181818182,140.666,135.976
2006-12-19 06:00:00,180.37,45,48,33,48,55,53,45.54545454545455,6,12,0,0,46.86363636363637,47.63636363636363,151.908,140.666
2006-12-19 07:00:00,224.771,44,52,34,46,55,52,45.77272727272727,7,12,0,0,45.54545454545455,46.86363636363637,180.37,151.908
2006-12-19 08:00:00,230.169,44,52,32,46,55,54,46.81818181818182,8,12,0,0,45.77272727272727,45.54545454545455,224.771,180.37
2006-12-19 09:00:00,207.293,44,57,39,55,54,56,51.22727272727273,9,12,0,0,46.81818181818182,45.77272727272727,230.169,224.771
2006-12-19 10:00:00,186.613,52,57,50,61,54,58,56.18181818181818,10,12,0,0,51.22727272727273,46.81818181818182,207.293,230.169
2006-12-19 11:00:00,169.507,59,59,55,66,54,60,60.59090909090909,11,12,0,0,56.18181818181818,51.22727272727273,186.613,207.293
2006-12-19 12:00:00,157.935,65,63,59,70,52,59,63.40909090909091,12,12,0,0,60.59090909090909,56.18181818181818,169.507,186.613
2006-12-19 13:00:00,151.536,69,63,61,72,54,58,64.68181818181819,13,12,0,0,63.40909090909091,60.59090909090909,157.935,169.507
2006-12-19 14:00:00,148.524,72,63,62,73,54,58,65.45454545454545,14,12,0,0,64.68181818181819,63.40909090909091,151.536,157.935
2006-12-19 15:00:00,146.492,74,63,61,73,52,55,64.68181818181819,15,12,0,0,65.45454545454545,64.68181818181819,148.524,151.536
2006-12-19 16:00:00,150.711,74,63,59,72,52,54,63.31818181818182,16,12,0,0,64.68181818181819,65.45454545454545,146.492,148.524
2006-12-19 17:00:00,164.833,74,57,55,68,48,53,59.22727272727273,17,12,0,0,63.31818181818182,64.68181818181819,150.711,146.492
2006-12-19 18:00:00,207.273,68,52,52,61,46,52,56.18181818181818,18,12,0,0,59.22727272727273,63.31818181818182,164.833,150.711
2006-12-19 19:00:00,238.827,61,52,50,63,46,52,53.86363636363637,19,12,0,0,56.18181818181818,59.22727272727273,207.273,164.833
2006-12-19 20:00:00,242.804,59,48,49,61,45,51,51.63636363636363,20,12,0,0,53.86363636363637,56.18181818181818,238.827,207.273
2006-12-19 21:00:00,241.005,57,45,49,57,43,51,50.0,21,12,0,0,51.63636363636363,53.86363636363637,242.804,238.827
2006-12-19 22:00:00,227.932,54,41,49,55,43,50,48.31818181818182,22,12,0,0,50.0,51.63636363636363,241.005,242.804
2006-12-19 23:00:00,198.708,51,41,48,55,41,50,46.40909090909091,23,12,0,0,48.31818181818182,50.0,227.932,241.005
2006-12-20 00:00:00,167.467,48,39,46,55,41,50,44.95454545454545,0,12,0,0,46.40909090909091,48.31818181818182,198.708,227.932
2006-12-20 01:00:00,151.157,46,39,43,54,39,49,43.0,1,12,0,0,44.95454545454545,46.40909090909091,167.467,198.708
2006-12-20 02:00:00,148.104,43,36,41,50,37,49,41.86363636363637,2,12,0,0,43.0,44.95454545454545,151.157,167.467
2006-12-20 03:00:00,150.842,41,36,37,50,36,49,40.86363636363637,3,12,0,0,41.86363636363637,43.0,148.104,151.157
2006-12-20 04:00:00,156.919,44,36,36,48,36,48,39.86363636363637,4,12,0,0,40.86363636363637,41.86363636363637,150.842,148.104
2006-12-20 05:00:00,170.251,43,36,37,46,32,48,38.95454545454545,5,12,0,0,39.86363636363637,40.86363636363637,156.919,150.842
2006-12-20 06:00:00,200.88,43,36,35,45,34,47,37.63636363636363,6,12,0,0,38.95454545454545,39.86363636363637,170.251,156.919
2006-12-20 07:00:00,246.847,36,36,35,43,34,47,36.54545454545455,7,12,0,0,37.63636363636363,38.95454545454545,200.88,170.251
2006-12-20 08:00:00,252.265,37,36,34,43,34,48,36.86363636363637,8,12,0,0,36.54545454545455,37.63636363636363,246.847,200.88
2006-12-20 09:00:00,232.814,41,41,36,45,37,51,41.36363636363637,9,12,0,0,36.86363636363637,36.54545454545455,252.265,246.847
2006-12-20 10:00:00,216.747,45,46,42,48,39,52,45.0,10,12,0,0,41.36363636363637,36.86363636363637,232.814,252.265
2006-12-20 11:00:00,200.058,50,52,44,52,45,53,47.86363636363637,11,12,0,0,45.0,41.36363636363637,216.747,232.814
2006-12-20 12:00:00,187.153,52,54,45,54,45,53,49.5,12,12,0,0,47.86363636363637,45.0,200.058,216.747
2006-12-20 13:00:00,179.866,54,57,46,55,46,53,50.72727272727273,13,12,0,0,49.5,47.86363636363637,187.153,200.058
2006-12-20 14:00:00,174.902,54,57,46,57,48,52,51.72727272727273,14,12,0,0,50.72727272727273,49.5,179.866,187.153
2006-12-20 15:00:00,169.752,54,57,47,55,48,52,51.95454545454545,15,12,0,0,51.72727272727273,50.72727272727273,174.902,179.866
2006-12-20 16:00:00,172.126,54,57,48,55,46,50,51.36363636363637,16,12,0,0,51.95454545454545,51.72727272727273,169.752,174.902
2006-12-20 17:00:00,193.062,52,52,47,54,43,48,48.40909090909091,17,12,0,0,51.36363636363637,51.95454545454545,172.126,169.752
2006-12-20 18:00:00,245.962,43,45,46,50,41,48,44.63636363636363,18,12,0,0,48.40909090909091,51.36363636363637,193.062,172.126
2006-12-20 19:00:00,276.882,41,41,46,48,41,48,42.81818181818182,19,12,0,0,44.63636363636363,48.40909090909091,245.962,193.062
2006-12-20 20:00:00,279.822,48,41,46,46,41,48,41.68181818181818,20,12,0,0,42.81818181818182,44.63636363636363,276.882,245.962
2006-12-20 21:00:00,278.134,54,39,45,43,41,49,41.22727272727273,21,12,0,0,41.68181818181818,42.81818181818182,279.822,276.882
2006-12-20 22:00:00,264.77,52,39,44,45,41,49,41.22727272727273,22,12,0,0,41.22727272727273,41.68181818181818,278.134,279.822
2006-12-20 23:00:00,234.964,51,36,44,43,41,50,40.68181818181818,23,12,0,0,41.22727272727273,41.22727272727273,264.77,278.134
2006-12-21 00:00:00,201.129,50,36,42,45,41,49,40.40909090909091,0,12,0,0,40.68181818181818,41.22727272727273,234.964,264.77
2006-12-21 01:00:00,178.913,49,36,44,45,39,49,39.95454545454545,1,12,0,0,40.40909090909091,40.68181818181818,201.129,234.964
2006-12-21 02:00:00,169.441,46,36,44,45,41,49,39.77272727272727,2,12,0,0,39.95454545454545,40.40909090909091,178.913,201.129
2006-12-21 03:00:00,165.978,45,36,44,45,45,50,40.54545454545455,3,12,0,0,39.77272727272727,39.95454545454545,169.441,178.913
2006-12-21 04:00:00,165.349,44,36,43,45,45,50,40.95454545454545,4,12,0,0,40.54545454545455,39.77272727272727,165.978,169.441
2006-12-21 05:00:00,171.527,43,37,40,45,45,50,41.77272727272727,5,12,0,0,40.95454545454545,40.54545454545455,165.349,165.978
2006-12-21 06:00:00,191.594,42,39,40,45,45,50,42.13636363636363,6,12,0,0,41.77272727272727,40.95454545454545,171.527,165.349
2006-12-21 07:00:00,219.535,42,39,40,45,46,50,42.5,7,12,0,0,42.13636363636363,41.77272727272727,191.594,171.527
2006-12-21 08:00:00,225.965,41,41,41,45,48,49,43.22727272727273,8,12,0,0,42.5,42.13636363636363,219.535,191.594
2006-12-21 09:00:00,218.493,41,45,41,48,48,50,45.5,9,12,0,0,43.22727272727273,42.5,225.965,219.535
2006-12-21 10:00:00,215.561,44,52,43,52,52,51,48.22727272727273,10,12,0,0,45.5,43.22727272727273,218.493,225.965
2006-12-21 11:00:00,210.514,47,57,44,54,52,53,51.09090909090909,11,12,0,0,48.22727272727273,45.5,215.561,218.493
2006-12-21 12:00:00,200.882,49,60,45,57,54,56,53.31818181818182,12,12,0,0,51.09090909090909,48.22727272727273,210.514,215.561
2006-12-21 13:00:00,193.282,51,63,46,63,54,56,54.77272727272727,13,12,0,0,53.31818181818182,51.09090909090909,200.882,210.514
2006-12-21 14:00:00,187.125,52,63,48,64,54,60,55.90909090909091,14,12,0,0,54.77272727272727,53.31818181818182,193.282,200.882
2006-12-21 15:00:00,186.096,53,63,48,64,54,59,56.22727272727273,15,12,0,0,55.90909090909091,54.77272727272727,187.125,193.282
2006-12-21 16:00:00,190.243,53,59,49,64,54,58,55.81818181818182,16,12,0,0,56.22727272727273,55.90909090909091,186.096,187.125
2006-12-21 17:00:00,202.37,53,57,49,63,54,55,54.63636363636363,17,12,0,0,55.81818181818182,56.22727272727273,190.243,186.096
2006-12-21 18:00:00,238.984,51,55,50,61,54,54,53.04545454545455,18,12,0,0,54.63636363636363,55.81818181818182,202.37,190.243
2006-12-21 19:00:00,255.338,50,54,50,61,54,52,52.63636363636363,19,12,0,0,53.04545454545455,54.63636363636363,238.984,202.37
2006-12-21 20:00:00,254.403,49,53,50,61,54,51,52.31818181818182,20,12,0,0,52.63636363636363,53.04545454545455,255.338,238.984
2006-12-21 21:00:00,247.792,48,53,50,59,52,51,52.27272727272727,21,12,0,0,52.31818181818182,52.63636363636363,254.403,255.338
2006-12-21 22:00:00,233.135,48,52,50,59,52,53,52.09090909090909,22,12,0,0,52.27272727272727,52.31818181818182,247.792,254.403
2006-12-21 23:00:00,207.311,51,52,48,59,50,52,51.63636363636363,23,12,0,0,52.09090909090909,52.27272727272727,233.135,247.792
2006-12-22 00:00:00,175.252,48,52,47,59,48,52,51.86363636363637,0,12,0,0,51.63636363636363,52.09090909090909,207.311,233.135
2006-12-22 01:00:00,152.847,52,51,47,57,48,52,51.45454545454545,1,12,0,0,51.86363636363637,51.63636363636363,175.252,207.311
2006-12-22 02:00:00,141.816,53,51,48,55,48,51,51.63636363636363,2,12,0,0,51.45454545454545,51.86363636363637,152.847,175.252
2006-12-22 03:00:00,137.118,46,50,48,57,48,50,52.0,3,12,0,0,51.63636363636363,51.45454545454545,141.816,152.847
2006-12-22 04:00:00,136.108,54,50,48,59,48,54,52.27272727272727,4,12,0,0,52.0,51.63636363636363,137.118,141.816
2006-12-22 05:00:00,140.644,55,57,49,59,48,58,52.22727272727273,5,12,0,0,52.27272727272727,52.0,136.108,137.118
2006-12-22 06:00:00,155.554,55,49,50,59,48,59,53.09090909090909,6,12,0,0,52.22727272727273,52.27272727272727,140.644,136.108
2006-12-22 07:00:00,177.741,56,59,50,63,48,60,52.90909090909091,7,12,0,0,53.09090909090909,52.22727272727273,155.554,140.644
2006-12-22 08:00:00,192.55,57,59,51,61,48,62,54.40909090909091,8,12,0,0,52.90909090909091,53.09090909090909,177.741,155.554
2006-12-22 09:00:00,197.981,48,59,52,63,52,61,56.95454545454545,9,12,0,0,54.40909090909091,52.90909090909091,192.55,177.741
2006-12-22 10:00:00,204.847,48,63,53,64,52,64,58.86363636363637,10,12,0,0,56.95454545454545,54.40909090909091,197.981,192.55
2006-12-22 11:00:00,204.79,59,64,54,66,54,65,60.0,11,12,0,0,58.86363636363637,56.95454545454545,204.847,197.981
2006-12-22 12:00:00,200.545,59,66,54,68,54,66,60.72727272727273,12,12,0,0,60.0,58.86363636363637,204.79,204.847
2006-12-22 13:00:00,194.191,59,66,54,68,54,66,61.36363636363637,13,12,0,0,60.72727272727273,60.0,200.545,204.79
2006-12-22 14:00:00,189.207,61,66,55,70,54,66,61.63636363636363,14,12,0,0,61.36363636363637,60.72727272727273,194.191,200.545
2006-12-22 15:00:00,187.499,63,65,55,69,54,66,61.86363636363637,15,12,0,0,61.63636363636363,61.36363636363637,189.207,194.191
2006-12-22 16:00:00,189.444,63,64,56,69,54,65,62.18181818181818,16,12,0,0,61.86363636363637,61.63636363636363,187.499,189.207
2006-12-22 17:00:00,197.165,63,70,56,68,54,65,62.0,17,12,0,0,62.18181818181818,61.86363636363637,189.444,187.499
2006-12-22 18:00:00,223.739,57,70,56,68,54,66,62.27272727272727,18,12,0,0,62.0,62.18181818181818,197.165,189.444
2006-12-22 19:00:00,232.112,57,66,54,68,54,66,62.18181818181818,19,12,0,0,62.27272727272727,62.0,223.739,197.165
2006-12-22 20:00:00,225.611,57,70,55,68,55,66,62.5,20,12,0,0,62.18181818181818,62.27272727272727,232.112,223.739
2006-12-22 21:00:00,218.173,56,72,54,68,55,66,62.77272727272727,21,12,0,0,62.5,62.18181818181818,225.611,232.112
2006-12-22 22:00:00,205.967,56,72,54,70,54,67,63.0,22,12,0,0,62.77272727272727,62.5,218.173,225.611
2006-12-22 23:00:00,187.325,56,72,54,70,54,67,63.13636363636363,23,12,0,0,63.0,62.77272727272727,205.967,218.173
2006-12-23 00:00:00,160.965,56,72,53,68,54,68,62.95454545454545,0,12,0,1,63.13636363636363,63.0,187.325,205.967
2006-12-23 01:00:00,137.222,63,72,53,64,54,68,62.59090909090909,1,12,0,1,62.95454545454545,63.13636363636363,160.965,187.325
2006-12-23 02:00:00,123.507,61,72,53,64,54,67,62.31818181818182,2,12,0,1,62.59090909090909,62.95454545454545,137.222,160.965
2006-12-23 03:00:00,116.17,56,72,53,64,55,68,62.18181818181818,3,12,0,1,62.31818181818182,62.59090909090909,123.507,137.222
2006-12-23 04:00:00,113.249,59,72,53,64,55,68,61.5,4,12,0,1,62.18181818181818,62.31818181818182,116.17,123.507
2006-12-23 05:00:00,114.744,57,72,53,64,55,68,61.77272727272727,5,12,0,1,61.5,62.18181818181818,113.249,116.17
2006-12-23 06:00:00,119.937,59,72,53,66,59,64,61.95454545454545,6,12,0,1,61.77272727272727,61.5,114.744,113.249
2006-12-23 07:00:00,131.089,57,72,52,64,55,64,61.68181818181818,7,12,0,1,61.95454545454545,61.77272727272727,119.937,114.744
2006-12-23 08:00:00,148.399,56,72,50,66,54,64,61.81818181818182,8,12,0,1,61.68181818181818,61.95454545454545,131.089,119.937
2006-12-23 09:00:00,172.611,59,72,49,64,52,63,62.31818181818182,9,12,0,1,61.81818181818182,61.68181818181818,148.399,131.089
2006-12-23 10:00:00,189.384,59,72,50,66,54,63,63.04545454545455,10,12,0,1,62.31818181818182,61.81818181818182,172.611,148.399
2006-12-23 11:00:00,193.044,61,72,52,70,54,63,63.90909090909091,11,12,0,1,63.04545454545455,62.31818181818182,189.384,172.611
2006-12-23 12:00:00,189.418,61,72,52,70,54,63,65.54545454545455,12,12,0,1,63.90909090909091,63.04545454545455,193.044,189.384
2006-12-23 13:00:00,182.565,63,72,55,70,54,64,66.81818181818181,13,12,0,1,65.54545454545455,63.90909090909091,189.418,193.044
2006-12-23 14:00:00,176.998,63,72,57,72,54,64,66.95454545454545,14,12,0,1,66.81818181818181,65.54545454545455,182.565,189.418
2006-12-23 15:00:00,174.458,64,72,57,72,54,64,67.5909090909091,15,12,0,1,66.95454545454545,66.81818181818181,176.998,182.565
2006-12-23 16:00:00,174.223,65,73,55,72,54,63,67.22727272727273,16,12,0,1,67.5909090909091,66.95454545454545,174.458,176.998
2006-12-23 17:00:00,177.907,59,70,53,68,52,63,64.27272727272727,17,12,0,1,67.22727272727273,67.5909090909091,174.223,174.458
2006-12-23 18:00:00,203.337,54,66,49,63,48,61,59.63636363636363,18,12,0,1,64.27272727272727,67.22727272727273,177.907,174.223
2006-12-23 19:00:00,223.527,59,64,47,63,48,62,57.27272727272727,19,12,0,1,59.63636363636363,64.27272727272727,203.337,177.907
2006-12-23 20:00:00,222.554,58,63,47,63,47,62,54.95454545454545,20,12,0,1,57.27272727272727,59.63636363636363,223.527,203.337
2006-12-23 21:00:00,221.581,57,57,45,63,47,61,53.0,21,12,0,1,54.95454545454545,57.27272727272727,222.554,223.527
2006-12-23 22:00:00,216.318,56,54,43,63,46,60,51.36363636363637,22,12,0,1,53.0,54.95454545454545,221.581,222.554
2006-12-23 23:00:00,203.749,56,52,41,61,43,60,49.72727272727273,23,12,0,1,51.36363636363637,53.0,216.318,221.581
2006-12-24 00:00:00,182.22,55,50,40,61,43,58,48.63636363636363,0,12,0,1,49.72727272727273,51.36363636363637,203.749,216.318
2006-12-24 01:00:00,161.426,47,48,36,59,44,57,46.77272727272727,1,12,0,1,48.63636363636363,49.72727272727273,182.22,203.749
2006-12-24 02:00:00,152.694,45,47,38,57,45,56,45.45454545454545,2,12,0,1,46.77272727272727,48.63636363636363,161.426,182.22
2006-12-24 03:00:00,150.669,44,46,38,54,43,54,45.31818181818182,3,12,0,1,45.45454545454545,46.77272727272727,152.694,161.426
2006-12-24 04:00:00,153.971,43,45,38,54,45,53,44.04545454545455,4,12,0,1,45.31818181818182,45.45454545454545,150.669,152.694
2006-12-24 05:00:00,160.896,43,43,37,55,43,50,43.5,5,12,0,1,44.04545454545455,45.31818181818182,153.971,150.669
2006-12-24 06:00:00,171.96,42,43,37,55,41,54,43.09090909090909,6,12,0,1,43.5,44.04545454545455,160.896,153.971
2006-12-24 07:00:00,190.53,41,41,37,54,41,54,42.31818181818182,7,12,0,1,43.09090909090909,43.5,171.96,160.896
2006-12-24 08:00:00,220.579,41,41,36,52,41,54,42.77272727272727,8,12,0,1,42.31818181818182,43.09090909090909,190.53,171.96
2006-12-24 09:00:00,254.052,39,48,39,54,43,55,47.18181818181818,9,12,0,1,42.77272727272727,42.31818181818182,220.579,190.53
2006-12-24 10:00:00,246.784,48,57,43,55,46,56,51.63636363636363,10,12,0,1,47.18181818181818,42.77272727272727,254.052,220.579
2006-12-24 11:00:00,216.276,55,59,47,61,50,57,54.95454545454545,11,12,0,1,51.63636363636363,47.18181818181818,246.784,254.052
2006-12-24 12:00:00,195.397,55,63,51,63,54,58,58.0,12,12,0,1,54.95454545454545,51.63636363636363,216.276,246.784
2006-12-24 13:00:00,188.866,57,63,56,64,57,57,60.31818181818182,13,12,0,1,58.0,54.95454545454545,195.397,216.276
2006-12-24 14:00:00,184.728,57,63,57,66,59,57,61.04545454545455,14,12,0,1,60.31818181818182,58.0,188.866,195.397
2006-12-24 15:00:00,181.294,57,63,58,64,59,54,61.27272727272727,15,12,0,1,61.04545454545455,60.31818181818182,184.728,188.866
2006-12-24 16:00:00,180.923,55,63,56,64,54,54,59.59090909090909,16,12,0,1,61.27272727272727,61.04545454545455,181.294,184.728
2006-12-24 17:00:00,188.066,54,57,56,61,52,52,55.27272727272727,17,12,0,1,59.59090909090909,61.27272727272727,180.923,181.294
2006-12-24 18:00:00,214.536,43,52,51,57,48,52,51.59090909090909,18,12,0,1,55.27272727272727,59.59090909090909,188.066,180.923
2006-12-24 19:00:00,227.524,43,48,49,55,46,52,49.68181818181818,19,12,0,1,51.59090909090909,55.27272727272727,214.536,188.066
2006-12-24 20:00:00,228.753,50,45,48,57,46,52,49.63636363636363,20,12,0,1,49.68181818181818,51.59090909090909,227.524,214.536
2006-12-24 21:00:00,229.8,54,45,47,55,43,52,48.95454545454545,21,12,0,1,49.63636363636363,49.68181818181818,228.753,227.524
2006-12-24 22:00:00,228.722,53,45,46,54,43,52,48.68181818181818,22,12,0,1,48.95454545454545,49.63636363636363,229.8,228.753
2006-12-24 23:00:00,219.35,52,45,47,54,43,52,48.5,23,12,0,1,48.68181818181818,48.95454545454545,228.722,229.8
2006-12-25 00:00:00,198.84,51,45,45,54,41,52,48.13636363636363,0,12,1,0,48.5,48.68181818181818,219.35,228.722
2006-12-25 01:00:00,175.454,49,45,49,54,41,53,47.54545454545455,1,12,0,0,48.13636363636363,48.5,198.84,219.35
2006-12-25 02:00:00,161.669,47,43,46,54,41,54,46.90909090909091,2,12,0,0,47.54545454545455,48.13636363636363,175.454,198.84
2006-12-25 03:00:00,155.482,46,45,43,52,41,55,46.54545454545455,3,12,0,0,46.90909090909091,47.54545454545455,161.669,175.454
2006-12-25 04:00:00,153.221,45,45,42,50,39,56,46.54545454545455,4,12,0,0,46.54545454545455,46.90909090909091,155.482,161.669
2006-12-25 05:00:00,155.11,44,48,41,50,37,59,46.5,5,12,0,0,46.54545454545455,46.54545454545455,153.221,155.482
2006-12-25 06:00:00,163.896,43,52,41,50,37,61,46.45454545454545,6,12,0,0,46.5,46.54545454545455,155.11,153.221
2006-12-25 07:00:00,181.147,43,52,41,50,37,61,46.59090909090909,7,12,0,0,46.45454545454545,46.5,163.896,155.11
2006-12-25 08:00:00,208.499,42,52,40,52,37,62,47.18181818181818,8,12,0,0,46.59090909090909,46.45454545454545,181.147,163.896
2006-12-25 09:00:00,236.688,42,52,40,55,37,62,48.0,9,12,0,0,47.18181818181818,46.59090909090909,208.499,181.147
2006-12-25 10:00:00,246.901,48,52,40,57,37,64,49.27272727272727,10,12,0,0,48.0,47.18181818181818,236.688,208.499
2006-12-25 11:00:00,258.196,53,57,41,59,37,66,50.40909090909091,11,12,0,0,49.27272727272727,48.0,246.901,236.688
2006-12-25 12:00:00,264.236,57,57,42,61,39,66,51.68181818181818,12,12,0,0,50.40909090909091,49.27272727272727,258.196,246.901
2006-12-25 13:00:00,251.671,60,59,44,70,41,65,53.45454545454545,13,12,0,0,51.68181818181818,50.40909090909091,264.236,258.196
2006-12-25 14:00:00,237.335,63,61,44,70,43,65,54.63636363636363,14,12,0,0,53.45454545454545,51.68181818181818,251.671,264.236
2006-12-25 15:00:00,226.839,64,63,44,70,46,67,55.22727272727273,15,12,0,0,54.63636363636363,53.45454545454545,237.335,251.671
2006-12-25 16:00:00,221.855,64,64,44,70,46,67,55.95454545454545,16,12,0,0,55.22727272727273,54.63636363636363,226.839,237.335
2006-12-25 17:00:00,222.328,64,64,44,68,46,68,56.95454545454545,17,12,0,0,55.95454545454545,55.22727272727273,221.855,226.839
2006-12-25 18:00:00,236.136,60,66,43,67,45,68,56.81818181818182,18,12,0,0,56.95454545454545,55.95454545454545,222.328,221.855
2006-12-25 19:00:00,241.53,57,68,45,66,46,68,56.5,19,12,0,0,56.81818181818182,56.95454545454545,236.136,222.328
2006-12-25 20:00:00,239.737,54,73,46,65,46,66,56.81818181818182,20,12,0,0,56.5,56.81818181818182,241.53,236.136
2006-12-25 21:00:00,234.307,53,73,48,64,46,65,56.72727272727273,21,12,0,0,56.81818181818182,56.5,239.737,241.53
2006-12-25 22:00:00,223.471,51,73,49,64,46,66,56.40909090909091,22,12,0,0,56.72727272727273,56.81818181818182,234.307,239.737
2006-12-25 23:00:00,204.208,51,72,50,64,45,66,56.31818181818182,23,12,0,0,56.40909090909091,56.72727272727273,223.471,234.307
2006-12-26 00:00:00,178.39,50,72,47,64,46,67,56.0,0,12,0,0,56.31818181818182,56.40909090909091,204.208,223.471
2006-12-26 01:00:00,157.149,49,72,47,64,45,67,56.27272727272727,1,12,0,0,56.0,56.31818181818182,178.39,204.208
2006-12-26 02:00:00,147.17,47,72,46,63,45,66,56.5,2,12,0,0,56.27272727272727,56.0,157.149,178.39
2006-12-26 03:00:00,144.832,47,72,45,63,45,65,56.04545454545455,3,12,0,0,56.5,56.27272727272727,147.17,157.149
2006-12-26 04:00:00,145.25,46,69,44,61,45,65,55.31818181818182,4,12,0,0,56.04545454545455,56.5,144.832,147.17
2006-12-26 05:00:00,149.683,46,66,41,61,43,64,54.86363636363637,5,12,0,0,55.31818181818182,56.04545454545455,145.25,144.832
2006-12-26 06:00:00,160.662,45,64,41,59,41,64,54.04545454545455,6,12,0,0,54.86363636363637,55.31818181818182,149.683,145.25
2006-12-26 07:00:00,176.219,44,63,41,57,41,64,52.90909090909091,7,12,0,0,54.04545454545455,54.86363636363637,160.662,149.683
2006-12-26 08:00:00,189.391,44,63,40,55,41,63,52.09090909090909,8,12,0,0,52.90909090909091,54.04545454545455,176.219,160.662
2006-12-26 09:00:00,203.475,44,61,41,55,41,62,52.09090909090909,9,12,0,0,52.09090909090909,52.90909090909091,189.391,176.219
2006-12-26 10:00:00,214.434,46,63,43,55,41,62,52.81818181818182,10,12,0,0,52.09090909090909,52.09090909090909,203.475,189.391
2006-12-26 11:00:00,216.135,48,61,41,55,41,62,53.18181818181818,11,12,0,0,52.81818181818182,52.09090909090909,214.434,203.475
2006-12-26 12:00:00,211.883,49,63,41,55,41,62,53.86363636363637,12,12,0,0,53.18181818181818,52.81818181818182,216.135,214.434
2006-12-26 13:00:00,206.941,51,59,39,55,37,61,54.27272727272727,13,12,0,0,53.86363636363637,53.18181818181818,211.883,216.135
2006-12-26 14:00:00,199.69,51,61,37,54,37,60,54.13636363636363,14,12,0,0,54.27272727272727,53.86363636363637,206.941,211.883
2006-12-26 15:00:00,198.743,52,59,36,53,36,59,53.54545454545455,15,12,0,0,54.13636363636363,54.27272727272727,199.69,206.941
2006-12-26 16:00:00,202.041,52,59,36,52,34,58,52.86363636363637,16,12,0,0,53.54545454545455,54.13636363636363,198.743,199.69
2006-12-26 17:00:00,217.537,52,57,36,52,34,57,51.54545454545455,17,12,0,0,52.86363636363637,53.54545454545455,202.041,198.743
2006-12-26 18:00:00,254.851,50,57,36,50,34,57,49.68181818181818,18,12,0,0,51.54545454545455,52.86363636363637,217.537,202.041
2006-12-26 19:00:00,272.98,48,52,35,50,34,55,48.40909090909091,19,12,0,0,49.68181818181818,51.54545454545455,254.851,217.537
2006-12-26 20:00:00,272.416,44,52,35,50,34,54,47.45454545454545,20,12,0,0,48.40909090909091,49.68181818181818,272.98,254.851
